196.3125,7,41.1797,-96.4397,100,372.4873096,733.8,24.3,485.85,85.6,1.96,2.372,0
196.3541667,8,41.1797,-96.4397,100,556.751269,1096.8,26.56,438.63,76.2,2.66,2.372,0
196.3958333,9,41.1797,-96.4397,100,727.8680203,1433.9,28.63,406.69,70.9,2.9,2.372,0
196.4375,10,41.1797,-96.4397,100,867.0050761,1708,29.71,391.54,68.8,2.92,2.372,0
196.4791667,11,41.1797,-96.4397,100,941.6243655,1855,30.56,381.8,63.4,2.31,2.372,0
196.5208333,12,41.1797,-96.4397,100,992.9441624,1956.1,31.19,377.92,56.8,2.87,2.372,0
196.5625,13,41.1797,-96.4397,100,967.9187817,1906.8,31.55,375.72,55,2.59,2.372,0
196.6041667,14,41.1797,-96.4397,100,855.4314721,1685.2,31.77,374.22,53.8,1.98,2.372,0
196.6458333,15,41.1797,-96.4397,100,746.8527919,1471.3,31.91,375.81,52.1,2.07,2.372,0
196.6875,16,41.1797,-96.4397,100,576.8020305,1136.3,31.76,377.08,52,1.66,2.372,0
197.3125,7,41.1797,-96.4397,100,369.6446701,728.2,24.1,574.83,79.4,1.25,2.372,0
197.3541667,8,41.1797,-96.4397,100,557.5634518,1098.4,26.83,490.85,64.8,1.16,2.372,0
197.3958333,9,41.1797,-96.4397,100,729.2893401,1436.7,28.92,435.27,57.4,1.33,2.372,0
197.4375,10,41.1797,-96.4397,100,868.5279188,1711,30.17,408.88,58.7,1.59,2.372,0
197.4791667,11,41.1797,-96.4397,100,959.4923858,1890.2,31.17,392.6,58.1,1.7,2.372,0
197.5208333,12,41.1797,-96.4397,100,991.8274112,1953.9,32.1,387.38,55.4,1.93,2.372,0
197.5625,13,41.1797,-96.4397,100,964.7208122,1900.5,32.73,380.36,52.1,2.37,2.372,0
197.6041667,14,41.1797,-96.4397,100,878.3756345,1730.4,33,378.74,49.2,2.69,2.372,0
197.6458333,15,41.1797,-96.4397,100,741.1167513,1460,33.04,376.34,48.3,2.31,2.372,0
