170.3125,7,41.1649,-96.4701,100,93.18181818,184.5,21.05,419.92,98.7,2.16,1.138072443,0
170.3541667,8,41.1649,-96.4701,100,105.5050505,208.9,22.23,408.63,96.2,2.89,1.142901221,0
170.3958333,9,41.1649,-96.4701,100,201.969697,399.9,22.93,407.8,93,2.16,1.147729988,0
170.4375,10,41.1649,-96.4701,100,629.3434343,1246.1,26.18,405.89,81.4,1.02,1.152558767,0
170.4791667,11,41.1649,-96.4701,100,719.040404,1423.7,29.05,405.14,75.8,1.31,1.157387546,0
170.5208333,12,41.1649,-96.4701,100,577.5252525,1143.5,28.78,399.26,74.8,1.86,1.162216313,0
170.5625,13,41.1649,-96.4701,100,265.6060606,525.9,27.68,399.16,76,1.74,1.167045091,0
170.6041667,14,41.1649,-96.4701,100,172.7777778,342.1,25.53,393.69,79,2.58,1.17187387,0
170.6458333,15,41.1649,-96.4701,100,131.4141414,260.2,25.67,402.64,82.7,3.53,1.176702637,0
170.6875,16,41.1649,-96.4701,100,67.57575758,133.8,25.22,402.65,84.3,3.73,1.181531415,0
171.3125,7,41.1649,-96.4701,100,42.82828283,84.8,19.88,419.22,99.9,1.37,1.253963037,0
171.3541667,8,41.1649,-96.4701,100,52.72727273,104.4,18.95,403.61,99.9,4.28,1.258791815,0
171.3958333,9,41.1649,-96.4701,100,119.2424242,236.1,18.44,394.05,99.9,3.66,1.263620582,0
171.4375,10,41.1649,-96.4701,100,183.4343434,363.2,18.55,391.29,99.9,3.52,1.268449361,0
171.4791667,11,41.1649,-96.4701,100,330.4040404,654.2,19.41,390.38,99.5,4.41,1.273278139,0
171.5208333,12,41.1649,-96.4701,100,530.6565657,1050.7,20.08,385.19,88.8,4.5,1.278106906,0
171.5625,13,41.1649,-96.4701,100,473.030303,936.6,20.34,381.76,80.7,5.12,1.282935685,0
171.6041667,14,41.1649,-96.4701,100,525.6565657,1040.8,22.7,378.4,75.3,5.5,1.287764464,0
171.6458333,15,41.1649,-96.4701,100,526.4141414,1042.3,22.83,377.6,72.2,7.18,1.292593231,0
171.6875,16,41.1649,-96.4701,100,262.1212121,519,20.77,383.31,76.3,8.01,1.297422009,0
172.3125,7,41.1649,-96.4701,100,65.95959596,130.6,15.95,387.77,99.9,8.67,1.337347289,0
172.3541667,8,41.1649,-96.4701,100,91.51515152,181.2,16.49,387.55,99.9,6.47,1.339779853,0
172.3958333,9,41.1649,-96.4701,100,155.8585859,308.6,16.86,385.52,99.9,6.92,1.342212412,0
172.4375,10,41.1649,-96.4701,100,390.1515152,772.5,17.78,380,99.9,7.31,1.344644976,0
172.4791667,11,41.1649,-96.4701,100,409.7474747,811.3,18.49,377.37,99.9,6.38,1.347077541,0
172.5208333,12,41.1649,-96.4701,100,232.020202,459.4,18.96,377.09,96.2,4.94,1.3495101,0
172.5625,13,41.1649,-96.4701,100,267.9292929,530.5,18.53,381.73,94.3,6.38,1.351942664,0
172.6041667,14,41.1649,-96.4701,100,396.9191919,785.9,18.6,379.57,90.6,6.74,1.354375229,0
172.6458333,15,41.1649,-96.4701,100,237.8282828,470.9,19.17,376.11,88.9,6.33,1.356807788,0
172.6875,16,41.1649,-96.4701,100,183.1818182,362.7,19.38,376.13,89.6,5.76,1.359240352,0
173.3125,7,41.1649,-96.4701,100,125.5050505,248.5,16.12,396.81,89.6,5.04,1.395728791,0
173.3541667,8,41.1649,-96.4701,100,93.58585859,185.3,15.93,395.43,92.2,3.88,1.398161356,0
173.3958333,9,41.1649,-96.4701,100,158.6868687,314.2,16.88,392.4,87.3,3.46,1.400593915,0
173.4375,10,41.1649,-96.4701,100,153.8383838,304.6,17.52,389.83,86.3,3.06,1.403026479,0
173.4791667,11,41.1649,-96.4701,100,240.3030303,475.8,18.6,386.54,83,2.79,1.405459044,0
173.5208333,12,41.1649,-96.4701,100,279.1919192,552.8,19.6,382.02,79.5,3.97,1.407891603,0
173.5625,13,41.1649,-96.4701,100,307.5252525,608.9,19.81,378.89,79,3.1,1.410324167,0
173.6041667,14,41.1649,-96.4701,100,304.5454545,603,20.54,376.58,75.9,-9999,1.412756732,0
173.6458333,15,41.1649,-96.4701,100,261.9191919,518.6,20.76,377.69,74.6,-9999,1.41518929,0
173.6875,16,41.1649,-96.4701,100,427.9292929,847.3,21.48,378.31,72.7,-9999,1.417621855,0
174.3125,7,41.1649,-96.4701,100,236.5656566,468.4,18.11,454.99,97,2,1.454110294,0
174.3541667,8,41.1649,-96.4701,100,145.959596,289,18.79,415.22,91.1,2.51,1.456542859,0
174.3958333,9,41.1649,-96.4701,100,253.8888889,502.7,19.11,400.5,88.1,3.05,1.458975418,0
174.4375,10,41.1649,-96.4701,100,325.5050505,644.5,20.2,384.97,83.5,3.85,1.461407982,0
174.4791667,11,41.1649,-96.4701,100,490.2525253,970.7,21.19,379.23,81.1,3.63,1.463840547,0
174.5208333,12,41.1649,-96.4701,100,790.3030303,1564.8,23.41,382.62,75.1,3.31,1.466273105,0
