0.76328809,0.76328809,0.391811841,0.391811841,11,11,0.83,0.83,1,1,12.18
1.238652502,1.238652502,0.27729356,0.27729356,11,11,0.83,0.83,0.59,0.59,27.47
1.637852516,1.637852516,0.197537162,0.197537162,11,11,0.83,0.83,0.55,0.55,29.54
1.880544173,1.880544173,0.157070025,0.157070025,11,11,0.83,0.83,0.53,0.53,29.69
2.102872662,2.102872662,0.130174613,0.130174613,11,11,0.83,0.83,0.52,0.52,28.27
2.137035979,2.137035979,0.124537482,0.124537482,11,11,0.83,0.83,0.54,0.54,25.52
2.307564918,2.307564918,0.135203592,0.135203592,11,11,0.83,0.83,0.56,0.56,27.77
1.987248625,1.987248625,0.167376661,0.167376661,11,11,0.83,0.83,0.57,0.57,26.14
1.91096388,1.91096388,0.211803028,0.211803028,11,11,0.83,0.83,0.57,0.57,29.54
1.530490069,1.530490069,0.291889915,0.291889915,11,11,0.83,0.83,0.62,0.62,26.33
-9999,-9999,0.414518136,0.414518136,11,11,0.83,0.83,0.69,0.69,182521.42
-9999,-9999,0.287377513,0.287377513,11,11,0.83,0.83,1,1,100199.71
-9999,-9999,0.200905918,0.200905918,11,11,0.83,0.83,1,1,80710.46
-9999,-9999,0.158946351,0.158946351,11,11,0.83,0.83,1,1,70209.78
-9999,-9999,0.127312759,0.127312759,11,11,0.83,0.83,1,1,61449.8
-9999,-9999,0.120751139,0.120751139,11,11,0.83,0.83,1,1,59708.42
-9999,-9999,0.131080512,0.131080512,11,11,0.83,0.83,1,1,63045.88
-9999,-9999,0.162272452,0.162272452,11,11,0.83,0.83,1,1,72214.07
-9999,-9999,0.205266006,0.205266006,11,11,0.83,0.83,1,1,83748.02
-9999,-9999,0.279807461,0.279807461,11,11,0.83,0.83,1,1,101709.3
0.792414797,0.792414797,0.381889663,0.381889663,11,11,0.83,0.83,1,1,15.06
1.202960318,1.202960318,0.271480884,0.271480884,11,11,0.83,0.83,0.62,0.62,28.47
1.60586228,1.60586228,0.19122232,0.19122232,11,11,0.83,0.83,0.56,0.56,30.76
1.628694033,1.628694033,0.164179728,0.164179728,11,11,0.83,0.83,0.53,0.53,26.35
2.100995482,2.100995482,0.123125816,0.123125816,11,11,0.83,0.83,0.53,0.53,27.21
2.031457979,2.031457979,0.118366025,0.118366025,11,11,0.83,0.83,0.55,0.55,22.91
1.893953134,1.893953134,0.125714282,0.125714282,11,11,0.83,0.83,0.56,0.56,21.26
1.643558479,1.643558479,0.161687705,0.161687705,11,11,0.83,0.83,0.56,0.56,21.51
1.642183928,1.642183928,0.209880166,0.209880166,11,11,0.83,0.83,0.59,0.59,24.69
1.570907825,1.570907825,0.287486737,0.287486737,11,11,0.83,0.83,0.62,0.62,29.08
0.8453127,0.8453127,0.395702129,0.395702129,11,11,0.83,0.83,0.7,0.7,22.4
1.323694448,1.323694448,0.279594888,0.279594888,11,11,0.83,0.83,0.62,0.62,30.33
1.871383229,1.871383229,0.197293354,0.197293354,11,11,0.83,0.83,0.57,0.57,35.01
2.22205393,2.22205393,0.155451957,0.155451957,11,11,0.83,0.83,0.56,0.56,35.09
2.772776636,2.772776636,0.129459324,0.129459324,11,11,0.83,0.83,0.55,0.55,38.4
2.802288033,2.802288033,0.122787071,0.122787071,11,11,0.83,0.83,0.59,0.59,34.18
2.611151577,2.611151577,0.138980235,0.138980235,11,11,0.83,0.83,0.6,0.6,33.14
2.397114108,2.397114108,0.163401723,0.163401723,11,11,0.83,0.83,0.6,0.6,33.35
2.192781766,2.192781766,0.208746736,0.208746736,11,11,0.83,0.83,0.61,0.61,35.16
1.754172914,1.754172914,0.290727595,0.290727595,11,11,0.83,0.83,0.66,0.66,32.25
0.872502482,0.872502482,0.387996659,0.387996659,11,11,0.83,0.83,0.73,0.73,22.52
1.309289653,1.309289653,0.274228507,0.274228507,11,11,0.83,0.83,0.61,0.61,31.71
1.823966147,1.823966147,0.194631247,0.194631247,11,11,0.83,0.83,0.57,0.57,36.34
2.228665917,2.228665917,0.154715311,0.154715311,11,11,0.83,0.83,0.54,0.54,39.13
2.64127531,2.64127531,0.130670218,0.130670218,11,11,0.83,0.83,0.55,0.55,38.69
3.325705364,3.325705364,0.124442869,0.124442869,11,11,0.83,0.83,0.58,0.58,45.32
3.039651296,3.039651296,0.135563712,0.135563712,11,11,0.83,0.83,1.24,1.24,15.98
2.872670458,2.872670458,0.17440527,0.17440527,11,11,0.83,0.83,0.59,0.59,46.42
2.283711387,2.283711387,0.213439139,0.213439139,11,11,0.83,0.83,0.6,0.6,40.24
1.725137288,1.725137288,0.291973115,0.291973115,11,11,0.83,0.83,0.63,0.63,34.56
0.636772415,0.636772415,0.429388339,0.429388339,11,11,0.83,0.83,0.7,0.7,20.21
0.86758198,0.86758198,0.394163867,0.394163867,11,11,0.83,0.83,0.74,0.74,24.18
0.544597634,0.544597634,0.369295349,0.369295349,11,11,0.83,0.83,0.62,0.62,14.82
0.427601038,0.427601038,0.533184079,0.533184079,11,11,0.83,0.83,0.61,0.61,16.2
0.284327796,0.284327796,0.432294352,0.432294352,11,11,0.83,0.83,0.83,0.83,5.56
0.803780756,0.803780756,0.351228401,0.351228401,11,11,0.83,0.83,0.7,0.7,20.9
0.971317893,0.971317893,0.320187489,0.320187489,11,11,0.83,0.83,0.65,0.65,26.52
1.980871723,1.980871723,0.225187126,0.225187126,11,11,0.83,0.83,0.61,0.61,48.21
1.832149094,1.832149094,0.274958926,0.274958926,11,11,0.83,0.83,0.62,0.62,50.32
1.176723667,1.176723667,0.292417252,0.292417252,11,11,0.83,0.83,0.64,0.64,31.21
0.500248766,0.500248766,0.531464672,0.531464672,11,11,0.83,0.83,0.73,0.73,20.67
0.965403694,0.965403694,0.35233123,0.35233123,11,11,0.83,0.83,1,1,20.98
1.220043357,1.220043357,0.315237628,0.315237628,11,11,0.83,0.83,0.68,0.68,35.41
1.050899209,1.050899209,0.251493395,0.251493395,11,11,0.83,0.83,0.39,0.39,45.11
2.424748844,2.424748844,0.148762597,0.148762597,11,11,0.83,0.83,0.58,0.58,48.67
1.483495559,1.483495559,0.211682334,0.211682334,11,11,0.83,0.83,0.55,0.55,38.24
1.963505784,1.963505784,0.240260014,0.240260014,11,11,0.83,0.83,0.61,0.61,51.04
1.804493671,1.804493671,0.276530667,0.276530667,11,11,0.83,0.83,0.6,0.6,52.24
2.511468414,2.511468414,0.323550992,0.323550992,11,11,0.83,0.83,0.5,0.5,100.51
0.956468111,0.956468111,0.345995832,0.345995832,11,11,0.83,0.83,0.65,0.65,26.6
0.942673386,0.942673386,0.387775563,0.387775563,11,11,0.83,0.83,0.66,0.66,38.39
1.306029233,1.306029233,0.263277005,0.263277005,11,11,0.83,0.83,0.83,0.83,31.35
1.687604885,1.687604885,0.196451725,0.196451725,11,11,0.83,0.83,0.67,0.67,37.04
1.991477269,1.991477269,0.147510112,0.147510112,11,11,0.83,0.83,0.53,0.53,44.22
1.084349831,1.084349831,0.152743757,0.152743757,11,11,0.83,0.83,0.52,0.52,21.02
2.515689006,2.515689006,0.178105617,0.178105617,11,11,0.83,0.83,0.56,0.56,58.32
2.673587264,2.673587264,0.137000795,0.137000795,11,11,0.83,0.83,0.6,0.6,46.7
2.272717106,2.272717106,0.188982936,0.188982936,11,11,0.83,0.83,0.57,0.57,51.26
1.4956363,1.4956363,0.237356143,0.237356143,11,11,0.83,0.83,0.6,0.6,34.67
1.393775564,1.393775564,0.319154952,0.319154952,11,11,0.83,0.83,0.6,0.6,40.08
0.304040787,0.304040787,0.578519196,0.578519196,11,11,0.83,0.83,0.71,0.71,12.7
1.359160365,1.359160365,0.337939447,0.337939447,11,11,0.83,0.83,0.67,0.67,47.47
1.140261713,1.140261713,0.304783512,0.304783512,11,11,0.83,0.83,0.59,0.59,40.04
2.79113784,2.79113784,0.185514255,0.185514255,11,11,0.83,0.83,0.58,0.58,72.73
2.389954483,2.389954483,0.125106669,0.125106669,11,11,0.83,0.83,0.55,0.55,48.06
2.297463898,2.297463898,0.167392563,0.167392563,11,11,0.83,0.83,0.53,0.53,57.44
1.376630486,1.376630486,0.186929535,0.186929535,11,11,0.83,0.83,0.56,0.56,31.98
2.400469878,2.400469878,0.158901057,0.158901057,11,11,0.83,0.83,0.55,0.55,53.44
1.802667175,1.802667175,0.278058557,0.278058557,11,11,0.83,0.83,0.55,0.55,57.84
1.635950949,1.635950949,0.284390055,0.284390055,11,11,0.83,0.83,0.68,0.68,40.92
0.062281733,0.062281733,0.726738509,0.726738509,11,11,0.83,0.83,0.9,0.9,0.4
0.073361878,0.073361878,0.747819567,0.747819567,11,11,0.83,0.83,0.7,0.7,2.09
0.020918417,0.020918417,0.741171267,0.741171267,11,11,0.83,0.83,0.74,0.74,-0.96
0.128159088,0.128159088,0.577256511,0.577256511,11,11,0.83,0.83,0.75,0.75,4.13
0.421552337,0.421552337,0.488747858,0.488747858,11,11,0.83,0.83,0.74,0.74,16.2
0.704729049,0.704729049,0.393677375,0.393677375,11,11,0.83,0.83,0.68,0.68,26.5
0.650602952,0.650602952,0.359909182,0.359909182,11,11,0.83,0.83,0.83,0.83,18.9
1.296642214,1.296642214,0.234175709,0.234175709,11,11,0.83,0.83,0.53,0.53,44.03
0.971803635,0.971803635,0.329569325,0.329569325,11,11,0.83,0.83,0.38,0.38,56.76
1.329464161,1.329464161,0.320065841,0.320065841,11,11,0.83,0.83,0.67,0.67,42.34
0.177246193,0.177246193,0.63823192,0.63823192,11,11,0.83,0.83,0.71,0.71,7.55
0.618755401,0.618755401,0.460223264,0.460223264,11,11,0.83,0.83,0.73,0.73,23.3
1.621562765,1.621562765,0.261407823,0.261407823,11,11,0.83,0.83,0.83,0.83,36.87
2.265969041,2.265969041,0.166884462,0.166884462,11,11,0.83,0.83,0.61,0.61,51.78
2.934849777,2.934849777,0.141404097,0.141404097,11,11,0.83,0.83,0.56,0.56,63.96
1.499391842,1.499391842,0.221958789,0.221958789,11,11,0.83,0.83,0.58,0.58,40.07
2.446198245,2.446198245,0.188516725,0.188516725,11,11,0.83,0.83,0.65,0.65,53.52
2.97659894,2.97659894,0.272281574,0.272281574,11,11,0.83,0.83,0.74,0.74,74.36
2.215161041,2.215161041,0.285201722,0.285201722,11,11,0.83,0.83,0.62,0.62,67.64
1.913727987,1.913727987,0.333696443,0.333696443,11,11,0.83,0.83,0.65,0.65,61.08
-9999,-9999,0.410481856,0.410481856,11,11,0.83,0.83,0.74,0.74,244301.66
-9999,-9999,0.293307553,0.293307553,11,11,0.83,0.83,1,1,147529.06
-9999,-9999,0.210079646,0.210079646,11,11,0.83,0.83,1,1,119983.14
-9999,-9999,0.161411455,0.161411455,11,11,0.83,0.83,1,1,101354.06
-9999,-9999,0.134985414,0.134985414,11,11,0.83,0.83,1,1,90591.41
-9999,-9999,0.127300665,0.127300665,11,11,0.83,0.83,1,1,87475.82
-9999,-9999,0.13657197,0.13657197,11,11,0.83,0.83,1,1,91487.42
-9999,-9999,0.162936691,0.162936691,11,11,0.83,0.83,1,1,102182.94
-9999,-9999,0.214557277,0.214557277,11,11,0.83,0.83,0.6,0.6,201344.22
-9999,-9999,0.296585852,0.296585852,11,11,0.83,0.83,1,1,148304.46
0.973662151,0.973662151,0.398645172,0.398645172,11,11,0.83,0.83,0.75,0.75,34.36
