Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   207.56,    13.00,    41.16,   -96.47,   100.00,    14.39,    28.50,    23.16,   406.02,    99.90,     1.16,     3.50, 0,     0.03,     0.03,     0.83,     0.83,     9.00,     9.00,     0.81,     0.81,    0.98,    -0.36,     1.45,     0.00,   23.21,     1.65,   440.52,     1.81,     0.00,     0.00,     2.07,     6.36,     6.36,     1.38,    2.12,   39.07,   77.62,  406.32,   440.52,     0.00,     0.00,     0.00,     0.00,     0.77,    14.59,     0.34,     1.00,     0.00,    7.28,    0.54,    7.28,    6.20,    11.68,     4.38,    18.97,     0.89,     1.09,    96.55,   949.82,   853.27,    13.47,     0.46,   28.50,   28.50,    0.00,   28.50,     0.48,   433.70,     59.07,  519.22,   59.66
maize,   207.60,    14.00,    41.16,   -96.47,   100.00,    75.20,   148.90,    23.23,   409.08,    99.90,     1.26,     3.50, 0,     0.07,     0.07,     0.81,     0.81,     9.00,     9.00,     0.81,     0.81,    1.02,     0.89,     2.74,     0.00,   23.47,     1.72,   355.20,     1.84,     0.01,     0.01,     3.91,    33.20,    33.20,     1.32,    2.18,   40.79,   79.78,  408.37,   355.20,     0.00,     0.00,     0.00,     0.00,     1.13,    14.59,     0.34,     1.00,     0.00,   38.70,    0.54,   38.70,   32.37,    11.68,     4.38,    18.97,     0.80,     0.93,    95.02,   840.84,   745.83,    71.07,     0.46,  148.90,  148.90,    0.00,  148.90,     0.64,   383.71,     69.47,  462.44,   79.35
maize,   207.65,    15.00,    41.16,   -96.47,   100.00,   124.75,   247.00,    23.61,   398.42,    99.90,     2.12,     3.50, 0,     0.05,     0.05,     0.80,     0.80,     9.00,     9.00,     0.81,     0.81,    0.94,     0.09,     1.97,     0.00,   23.94,     2.23,   390.75,     1.89,     0.01,     0.01,     2.82,    55.04,    55.04,     1.21,    2.29,   39.68,   79.26,  398.37,   390.75,     0.00,     0.00,     0.00,     0.00,     1.37,    14.59,     0.34,     1.00,     0.00,   65.86,    0.55,   65.86,   53.70,    11.68,     4.38,    18.97,     0.68,     0.75,    92.17,   682.47,   590.30,   119.56,     0.45,  247.00,  247.00,    0.00,  247.00,     0.83,   310.83,     78.45,  379.69,   97.82
maize,   207.69,    16.00,    41.16,   -96.47,   100.00,   119.19,   236.00,    23.63,   399.24,    99.90,     1.99,     3.50, 0,     0.18,     0.18,     0.80,     0.80,     9.00,     9.00,     0.81,     0.81,    0.94,     6.20,     8.08,     0.00,   23.93,     2.16,   282.58,     1.89,     0.03,     0.05,    11.55,    52.55,    52.55,     1.02,    2.48,   48.05,   87.97,  395.32,   282.58,     0.00,     0.00,     0.00,     0.00,     1.56,    14.59,     0.34,     1.00,     0.00,   65.14,    0.56,   65.14,   51.30,    11.68,     4.38,    18.97,     0.52,     0.55,    87.02,   488.24,   401.22,   116.44,     0.44,  236.00,  236.00,    0.00,  236.00,     1.02,   220.91,     79.21,  277.36,  103.69
maize,   208.31,     7.00,    41.16,   -96.47,   100.00,   326.72,   646.90,    21.19,   382.84,    87.80,     2.91,     3.50, 0,     0.52,     0.52,     0.70,     0.77,     9.00,     9.00,     0.81,     0.81,    0.80,    23.39,    25.07,     0.31,   21.72,     2.62,   232.65,     1.67,     0.08,     0.96,    35.81,   281.35,   111.11,     0.93,    2.57,   71.59,  109.69,  370.59,   232.65,     0.00,     0.00,     0.00,     0.00,    -1.62,    14.56,     0.34,     0.75,     0.25,  181.39,    0.56,  181.39,  140.63,    11.68,     4.40,    18.95,     0.46,     0.48,    84.17,   412.24,   328.07,   322.02,     0.44,  646.90,  484.18,  162.72,  646.90,     1.09,   185.44,     76.26,  236.78,  100.76
maize,   208.35,     8.00,    41.16,   -96.47,   100.00,   515.05,  1019.80,    22.01,   370.28,    80.80,     2.90,     3.50, 0,     0.69,     0.69,     0.63,     0.75,     9.00,     9.00,     0.81,     0.81,    0.50,    49.29,    51.01,     0.51,   22.23,     2.61,   204.32,     1.72,     0.16,     2.52,    72.87,   449.66,   155.56,     1.15,    2.35,  107.03,  147.34,  344.43,   204.32,     0.00,     0.00,     0.00,     0.00,    -1.44,    14.56,     0.34,     0.65,     0.35,  275.05,    0.55,  275.05,  221.70,    11.68,     4.40,    18.95,     0.62,     0.67,    90.65,   615.00,   524.35,   496.75,     0.45, 1019.80,  661.04,  358.76, 1019.80,     0.90,   279.64,     80.03,  344.24,  101.98
maize,   208.40,     9.00,    41.16,   -96.47,   100.00,   645.40,  1277.90,    23.16,   360.46,    75.40,     2.57,     3.50, 0,     1.00,     1.00,     0.59,     0.74,     9.00,     9.00,     0.81,     0.81,    0.41,    83.48,    85.24,     0.70,   22.65,     2.46,   181.91,     1.76,     0.29,     4.38,   121.77,   550.06,   182.34,     1.29,    2.21,  153.83,  196.70,  313.95,   181.91,     0.00,     0.00,     0.00,     0.00,    -1.22,    14.56,     0.34,     0.60,     0.40,  334.96,    0.55,  334.96,  277.80,    11.68,     4.40,    18.95,     0.76,     0.87,    94.17,   788.07,   693.89,   612.77,     0.45, 1277.90,  762.03,  515.87, 1277.90,     0.71,   359.40,     73.28,  434.84,   86.87
maize,   208.44,    10.00,    41.16,   -96.47,   100.00,   844.09,  1671.30,    24.08,   361.65,    69.70,     2.69,     3.50, 0,     1.60,     1.60,     0.50,     0.74,     9.00,     9.00,     0.81,     0.81,    0.81,    63.34,    65.24,     0.91,   24.04,     2.52,   179.25,     1.90,     0.20,     4.85,    93.20,   808.69,   184.98,     1.37,    2.13,  126.27,  169.67,  327.16,   179.25,     0.00,     0.00,     0.00,     0.00,    -0.91,    14.56,     0.34,     0.43,     0.57,  429.18,    0.54,  429.18,  363.33,    11.68,     4.40,    18.95,     0.86,     1.04,    96.11,   915.87,   819.76,   792.50,     0.46, 1671.30,  725.04,  946.26, 1671.30,     0.53,   418.08,     62.69,  501.47,   66.43
maize,   208.48,    11.00,    41.16,   -96.47,   100.00,   792.17,  1568.50,    24.51,   361.42,    65.00,     2.49,     3.50, 0,     1.53,     1.53,     0.54,     0.73,     9.00,     9.00,     0.81,     0.81,    0.82,    60.93,    62.83,     1.08,   24.07,     2.42,   171.33,     1.90,     0.18,     4.96,    89.76,   673.42,   202.95,     1.40,    2.10,  122.96,  166.27,  326.93,   171.33,     0.00,     0.00,     0.00,     0.00,    -0.43,    14.56,     0.34,     0.53,     0.47,  398.07,    0.54,  398.07,  340.98,    11.68,     4.40,    18.95,     0.92,     1.16,    97.04,   988.08,   891.04,   739.05,     0.46, 1568.50,  827.58,  740.92, 1568.50,     0.41,   451.17,     54.63,  539.06,   51.43
maize,   208.52,    12.00,    41.16,   -96.47,   100.00,   806.01,  1595.90,    24.96,   360.26,    61.10,     2.74,     3.50, 0,     1.49,     1.49,     0.54,     0.73,     9.00,     9.00,     0.81,     0.81,    0.85,    56.81,    58.75,     1.23,   24.49,     2.54,   163.73,     1.95,     0.16,     5.14,    83.93,   689.82,   203.24,     1.41,    2.09,  117.32,  160.94,  329.61,   163.73,     0.00,     0.00,     0.00,     0.00,     0.21,    14.56,     0.34,     0.52,     0.48,  404.29,    0.54,  404.29,  346.93,    11.68,     4.40,    18.95,     0.93,     1.18,    97.17,   999.09,   901.92,   751.23,     0.46, 1595.90,  825.53,  770.37, 1595.90,     0.39,   456.21,     53.27,  544.79,   48.92
maize,   208.56,    13.00,    41.16,   -96.47,   100.00,   771.52,  1527.60,    25.42,   355.91,    61.30,     2.89,     3.50, 0,     1.37,     1.37,     0.55,     0.73,     9.00,     9.00,     0.81,     0.81,    0.89,    50.08,    52.09,     1.26,   25.06,     2.61,   162.79,     2.01,     0.14,     4.82,    74.42,   661.13,   199.32,     1.38,    2.12,  108.12,  152.13,  329.60,   162.79,     0.00,     0.00,     0.00,     0.00,     0.76,    14.56,     0.34,     0.53,     0.47,  390.23,    0.54,  390.23,  332.09,    11.68,     4.40,    18.95,     0.89,     1.09,    96.54,   948.07,   851.54,   722.32,     0.46, 1527.60,  814.82,  712.78, 1527.60,     0.48,   432.84,     59.28,  518.24,   60.05
maize,   208.60,    14.00,    41.16,   -96.47,   100.00,   752.53,  1490.00,    25.74,   355.29,    58.10,     2.94,     3.50, 0,     1.67,     1.67,     0.53,     0.74,     9.00,     9.00,     0.81,     0.81,    0.93,    59.05,    61.05,     1.39,   24.96,     2.63,   154.66,     2.00,     0.16,     5.68,    87.21,   697.10,   184.60,     1.32,    2.18,  120.39,  164.79,  324.53,   154.66,     0.00,     0.00,     0.00,     0.00,     1.12,    14.56,     0.34,     0.50,     0.50,  387.38,    0.54,  387.38,  323.91,    11.68,     4.40,    18.95,     0.80,     0.93,    95.00,   838.95,   743.95,   711.29,     0.46, 1490.00,  746.68,  743.32, 1490.00,     0.64,   382.78,     69.63,  461.39,   79.67
maize,   208.65,    15.00,    41.16,   -96.47,   100.00,   610.96,  1209.70,    25.62,   356.77,    58.80,     2.75,     3.50, 0,     1.12,     1.12,     0.58,     0.75,     9.00,     9.00,     0.81,     0.81,    0.98,    38.29,    40.33,     1.35,   25.38,     2.54,   159.01,     2.04,     0.10,     3.98,    57.61,   565.32,   166.92,     1.21,    2.29,   91.97,  135.76,  336.15,   159.01,     0.00,     0.00,     0.00,     0.00,     1.37,    14.56,     0.34,     0.57,     0.43,  322.70,    0.55,  322.70,  262.98,    11.68,     4.40,    18.95,     0.68,     0.74,    92.13,   680.36,   588.23,   585.67,     0.45, 1209.70,  694.52,  515.18, 1209.70,     0.83,   309.81,     78.53,  378.53,   97.99
maize,   208.69,    16.00,    41.16,   -96.47,   100.00,   563.33,  1115.40,    25.29,   354.88,    58.60,     2.01,     3.50, 0,     1.43,     1.43,     0.53,     0.77,     9.00,     9.00,     0.81,     0.81,    1.06,    46.11,    48.10,     1.33,   24.91,     2.17,   157.04,     1.99,     0.12,     4.59,    68.72,   704.14,   125.16,     1.02,    2.48,  102.68,  146.26,  325.83,   157.04,     0.00,     0.00,     0.00,     0.00,     1.55,    14.56,     0.34,     0.45,     0.55,  308.00,    0.56,  308.00,  242.48,    11.68,     4.40,    18.95,     0.52,     0.55,    86.95,   485.90,   398.95,   550.48,     0.44, 1115.40,  502.47,  612.93, 1115.40,     1.02,   219.79,     79.15,  276.08,  103.64
maize,   209.31,     7.00,    41.16,   -96.47,   100.00,   265.71,   526.10,    20.36,   418.42,    87.40,     1.35,     3.50, 0,     0.48,     0.48,     0.73,     0.78,     9.00,     9.00,     0.81,     0.81,    0.98,    17.56,    19.16,     0.30,   20.94,     1.78,   257.90,     1.60,     0.05,     0.67,    27.37,   193.91,    98.80,     0.93,    2.57,   63.60,  100.41,  404.92,   257.90,     0.00,     0.00,     0.00,     0.00,    -1.61,    14.53,     0.33,     0.83,     0.17,  147.60,    0.56,  147.60,  114.37,    11.68,     4.41,    18.94,     0.46,     0.48,    84.08,   409.82,   325.74,   261.97,     0.44,  526.10,  435.53,   90.57,  526.10,     1.10,   184.27,     76.13,  235.44,  100.61
maize,   209.35,     8.00,    41.16,   -96.47,   100.00,   447.88,   886.80,    21.42,   387.53,    77.80,     1.67,     3.50, 0,     0.58,     0.58,     0.67,     0.76,     9.00,     9.00,     0.81,     0.81,    0.88,    23.05,    24.75,     0.57,   22.10,     1.98,   219.46,     1.71,     0.07,     1.45,    35.36,   349.72,   148.70,     1.15,    2.35,   71.11,  109.65,  371.60,   219.46,     0.00,     0.00,     0.00,     0.00,    -1.43,    14.53,     0.33,     0.72,     0.28,  239.27,    0.55,  239.27,  192.78,    11.68,     4.41,    18.94,     0.62,     0.67,    90.61,   612.79,   522.18,   432.06,     0.45,  886.80,  642.13,  244.67,  886.80,     0.90,   278.57,     80.06,  343.03,  102.09
maize,   209.40,     9.00,    41.16,   -96.47,   100.00,   588.18,  1164.60,    22.56,   374.10,    67.70,     1.79,     3.50, 0,     1.24,     1.24,     0.62,     0.74,     9.00,     9.00,     0.81,     0.81,    0.87,    48.98,    50.71,     0.88,   22.36,     2.05,   184.03,     1.73,     0.14,     3.40,    72.44,   465.90,   180.01,     1.29,    2.21,  106.60,  147.04,  341.41,   184.03,     0.00,     0.00,     0.00,     0.00,    -1.21,    14.53,     0.33,     0.66,     0.34,  305.37,    0.55,  305.37,  253.17,    11.68,     4.41,    18.94,     0.76,     0.86,    94.15,   786.07,   691.92,   558.54,     0.45, 1164.60,  764.10,  400.50, 1164.60,     0.71,   358.43,     73.42,  433.74,   87.14
maize,   209.44,    10.00,    41.16,   -96.47,   100.00,   755.96,  1496.80,    23.36,   368.64,    63.30,     2.19,     3.50, 0,     0.94,     0.94,     0.55,     0.73,     9.00,     9.00,     0.81,     0.81,    0.88,    34.30,    36.19,     1.05,   23.92,     2.27,   176.40,     1.89,     0.09,     3.23,    51.70,   654.71,   195.81,     1.37,    2.13,   86.52,  128.06,  347.94,   176.40,     0.00,     0.00,     0.00,     0.00,    -0.90,    14.53,     0.33,     0.54,     0.46,  384.49,    0.54,  384.49,  325.39,    11.68,     4.41,    18.94,     0.86,     1.04,    96.10,   914.05,   817.95,   709.88,     0.46, 1496.80,  801.33,  695.47, 1496.80,     0.54,   417.17,     62.89,  500.45,   66.80
maize,   209.48,    11.00,    41.16,   -96.47,   100.00,   776.97,  1538.40,    24.13,   355.59,    58.80,     2.24,     3.50, 0,     1.08,     1.08,     0.55,     0.73,     9.00,     9.00,     0.81,     0.81,    0.88,    39.70,    41.62,     1.24,   24.23,     2.30,   158.50,     1.92,     0.10,     3.97,    59.46,   650.71,   203.67,     1.40,    2.10,   93.91,  136.19,  331.90,   158.50,     0.00,     0.00,     0.00,     0.00,    -0.43,    14.53,     0.33,     0.54,     0.46,  390.55,    0.54,  390.55,  334.43,    11.68,     4.41,    18.94,     0.92,     1.16,    97.03,   986.35,   889.32,   724.99,     0.46, 1538.40,  835.03,  703.37, 1538.40,     0.41,   450.30,     54.86,  538.08,   51.85
maize,   209.52,    12.00,    41.16,   -96.47,   100.00,   395.86,   783.80,    23.87,   365.54,    60.60,     1.79,     3.50, 0,     0.31,     0.31,     0.72,     0.75,     9.00,     9.00,     0.81,     0.81,    0.94,    10.54,    12.46,     1.17,   24.29,     2.05,   190.13,     1.92,     0.03,     1.19,    17.80,   215.27,   156.32,     1.41,    2.09,   53.99,   94.65,  358.51,   190.13,     0.00,     0.00,     0.00,     0.00,     0.21,    14.53,     0.33,     0.88,     0.12,  198.62,    0.54,  198.62,  170.39,    11.68,     4.41,    18.94,     0.92,     1.18,    97.16,   997.37,   900.20,   369.01,     0.46,  783.80,  690.55,   93.25,  783.80,     0.39,   455.35,     53.51,  543.81,   49.36
maize,   209.56,    13.00,    41.16,   -96.47,   100.00,   498.94,   987.90,    24.19,   360.95,    59.40,     1.40,     3.50, 0,     0.47,     0.47,     0.68,     0.74,     9.00,     9.00,     0.81,     0.81,    0.92,    16.89,    18.85,     1.22,   24.60,     1.81,   173.31,     1.96,     0.04,     1.85,    26.93,   314.47,   178.83,     1.38,    2.12,   62.69,  104.15,  348.20,   173.31,     0.00,     0.00,     0.00,     0.00,     0.76,    14.53,     0.33,     0.79,     0.21,  252.44,    0.54,  252.44,  214.76,    11.68,     4.41,    18.94,     0.89,     1.09,    96.53,   946.26,   849.73,   467.21,     0.46,  987.90,  778.75,  209.15,  987.90,     0.48,   431.94,     59.49,  517.22,   60.45
maize,   209.60,    14.00,    41.16,   -96.47,   100.00,   574.90,  1138.30,    24.70,   353.93,    58.60,     1.92,     3.50, 0,     1.23,     1.23,     0.63,     0.74,     9.00,     9.00,     0.81,     0.81,    0.94,    45.10,    46.98,     1.29,   23.94,     2.13,   156.77,     1.89,     0.12,     4.10,    67.12,   427.76,   183.54,     1.32,    2.18,  101.29,  143.50,  324.86,   156.77,     0.00,     0.00,     0.00,     0.00,     1.12,    14.53,     0.33,     0.69,     0.31,  296.04,    0.54,  296.04,  247.46,    11.68,     4.41,    18.94,     0.80,     0.93,    94.98,   836.97,   741.99,   543.50,     0.46, 1138.30,  784.55,  353.75, 1138.30,     0.64,   381.81,     69.80,  460.29,   79.99
maize,   209.65,    15.00,    41.16,   -96.47,   100.00,   269.55,   533.70,    24.25,   355.55,    62.70,     1.70,     3.50, 0,     0.29,     0.29,     0.76,     0.77,     9.00,     9.00,     0.81,     0.81,    0.96,    10.07,    12.00,     1.13,   24.34,     2.00,   189.73,     1.93,     0.03,     1.11,    17.15,   142.73,   110.69,     1.20,    2.30,   53.36,   94.06,  348.65,   189.73,     0.00,     0.00,     0.00,     0.00,     1.36,    14.53,     0.33,     0.92,     0.08,  142.42,    0.55,  142.42,  116.02,    11.68,     4.41,    18.94,     0.67,     0.74,    92.10,   678.16,   586.06,   258.44,     0.45,  533.70,  492.35,   41.35,  533.70,     0.83,   308.75,     78.60,  377.32,   98.16
maize,   209.69,    16.00,    41.16,   -96.47,   100.00,   441.97,   875.10,    24.36,   352.29,    62.20,     1.60,     3.50, 0,     0.76,     0.76,     0.63,     0.76,     9.00,     9.00,     0.81,     0.81,    1.01,    26.24,    28.18,     1.15,   24.42,     1.94,   168.54,     1.94,     0.07,     2.61,    40.26,   426.12,   132.58,     1.02,    2.48,   75.48,  117.25,  333.76,   168.54,     0.00,     0.00,     0.00,     0.00,     1.55,    14.53,     0.33,     0.65,     0.35,  241.77,    0.56,  241.77,  190.24,    11.68,     4.41,    18.94,     0.52,     0.54,    86.88,   483.47,   396.59,   432.01,     0.44,  875.10,  565.35,  309.75,  875.10,     1.03,   218.62,     79.08,  274.74,  103.59
maize,   210.31,     7.00,    41.16,   -96.47,   100.00,   302.88,   599.70,    20.28,   419.87,    86.50,     1.89,     3.50, 0,     0.53,     0.53,     0.71,     0.78,     9.00,     9.00,     0.81,     0.81,    0.99,    19.11,    20.71,     0.32,   20.91,     2.11,   257.05,     1.60,     0.06,     0.77,    29.59,   247.25,   106.49,     0.92,    2.58,   65.73,  102.61,  407.45,   257.05,     0.00,     0.00,     0.00,     0.00,    -1.61,    14.49,     0.33,     0.78,     0.22,  168.34,    0.56,  168.34,  130.37,    11.68,     4.43,    18.92,     0.46,     0.47,    83.98,   407.37,   323.38,   298.71,     0.44,  599.70,  466.19,  133.51,  599.70,     1.10,   183.10,     76.00,  234.09,  100.46
maize,   210.35,     8.00,    41.16,   -96.47,   100.00,   450.30,   891.60,    21.49,   403.07,    79.50,     2.36,     3.50, 0,     0.93,     0.93,     0.66,     0.76,     9.00,     9.00,     0.81,     0.81,    0.86,    38.91,    40.59,     0.53,   21.78,     2.36,   224.45,     1.68,     0.11,     1.95,    57.98,   354.23,   148.81,     1.15,    2.35,   92.83,  131.96,  380.45,   224.45,     0.00,     0.00,     0.00,     0.00,    -1.43,    14.49,     0.33,     0.72,     0.28,  240.67,    0.55,  240.67,  193.83,    11.68,     4.43,    18.92,     0.62,     0.67,    90.57,   610.54,   519.98,   434.49,     0.45,  891.60,  642.13,  249.47,  891.60,     0.90,   277.48,     80.09,  341.79,  102.19
maize,   210.40,     9.00,    41.16,   -96.47,   100.00,   621.01,  1229.60,    22.62,   381.91,    72.30,     2.64,     3.50, 0,     1.18,     1.18,     0.60,     0.74,     9.00,     9.00,     0.81,     0.81,    0.80,    50.20,    51.96,     0.76,   22.68,     2.49,   197.23,     1.76,     0.15,     3.26,    74.23,   514.83,   181.39,     1.28,    2.22,  108.28,  149.18,  354.32,   197.23,     0.00,     0.00,     0.00,     0.00,    -1.21,    14.49,     0.33,     0.62,     0.38,  322.52,    0.55,  322.52,  267.30,    11.68,     4.43,    18.92,     0.76,     0.86,    94.13,   784.05,   689.92,   589.83,     0.45, 1229.60,  763.19,  466.41, 1229.60,     0.71,   357.43,     73.56,  432.61,   87.41
maize,   210.44,    10.00,    41.16,   -96.47,   100.00,   840.56,  1664.30,    23.69,   374.44,    66.30,     2.64,     3.50, 0,     1.43,     1.43,     0.50,     0.74,     9.00,     9.00,     0.81,     0.81,    0.79,    57.65,    59.52,     0.99,   23.77,     2.49,   180.91,     1.87,     0.16,     4.64,    85.04,   805.04,   184.89,     1.36,    2.14,  118.48,  161.20,  342.75,   180.91,     0.00,     0.00,     0.00,     0.00,    -0.90,    14.49,     0.33,     0.44,     0.56,  427.65,    0.54,  427.65,  361.80,    11.68,     4.43,    18.92,     0.86,     1.03,    96.09,   912.19,   816.10,   789.46,     0.46, 1664.30,  725.49,  938.81, 1664.30,     0.54,   416.25,     63.09,  499.40,   67.18
maize,   210.48,    11.00,    41.16,   -96.47,   100.00,   856.72,  1696.30,    24.41,   366.91,    65.60,     2.62,     3.50, 0,     1.67,     1.67,     0.51,     0.73,     9.00,     9.00,     0.81,     0.81,    0.81,    65.92,    67.82,     1.05,   24.09,     2.48,   174.55,     1.90,     0.19,     5.27,    96.89,   783.43,   194.95,     1.40,    2.10,  129.80,  173.41,  330.54,   174.55,     0.00,     0.00,     0.00,     0.00,    -0.42,    14.49,     0.33,     0.45,     0.55,  430.78,    0.54,  430.78,  368.76,    11.68,     4.43,    18.92,     0.91,     1.15,    97.02,   984.57,   887.55,   799.54,     0.46, 1696.30,  771.28,  925.02, 1696.30,     0.42,   449.41,     55.10,  537.07,   52.29
maize,   210.52,    12.00,    41.16,   -96.47,   100.00,   869.80,  1722.20,    25.06,   350.68,    64.30,     2.29,     3.50, 0,     1.56,     1.56,     0.50,     0.73,     9.00,     9.00,     0.81,     0.81,    0.81,    61.70,    63.67,     1.13,   24.66,     2.32,   164.48,     1.96,     0.19,     5.44,    90.95,   799.74,   194.53,     1.41,    2.09,  124.02,  168.15,  314.26,   164.48,     0.00,     0.00,     0.00,     0.00,     0.21,    14.49,     0.33,     0.44,     0.56,  436.56,    0.54,  436.56,  374.39,    11.68,     4.43,    18.92,     0.92,     1.18,    97.16,   995.58,   898.43,   810.96,     0.46, 1722.20,  765.77,  956.43, 1722.20,     0.39,   454.45,     53.75,  542.79,   49.80
maize,   210.56,    13.00,    41.16,   -96.47,   100.00,   662.02,  1310.80,    25.20,   353.00,    64.90,     2.68,     3.50, 0,     0.98,     0.98,     0.60,     0.73,     9.00,     9.00,     0.81,     0.81,    0.90,    36.14,    38.15,     1.12,   25.15,     2.51,   171.44,     2.02,     0.10,     3.49,    54.50,   503.83,   199.30,     1.38,    2.12,   89.03,  132.37,  333.29,   171.44,     0.00,     0.00,     0.00,     0.00,     0.76,    14.49,     0.33,     0.64,     0.36,  335.07,    0.54,  335.07,  284.96,    11.68,     4.43,    18.92,     0.88,     1.08,    96.52,   944.39,   847.87,   620.02,     0.46, 1310.80,  841.74,  469.06, 1310.80,     0.49,   431.01,     59.72,  516.16,   60.86
maize,   210.60,    14.00,    41.16,   -96.47,   100.00,   474.44,   939.40,    25.38,   351.70,    64.80,     2.57,     3.50, 0,     1.18,     1.18,     0.68,     0.75,     9.00,     9.00,     0.81,     0.81,    0.91,    46.02,    47.97,     1.14,   24.50,     2.46,   168.47,     1.95,     0.13,     3.83,    68.53,   310.52,   168.70,     1.32,    2.18,  102.56,  145.58,  326.06,   168.47,     0.00,     0.00,     0.00,     0.00,     1.11,    14.49,     0.33,     0.78,     0.22,  244.40,    0.54,  244.40,  204.22,    11.68,     4.43,    18.92,     0.80,     0.92,    94.96,   834.92,   739.95,   448.62,     0.46,  939.40,  734.26,  205.14,  939.40,     0.65,   380.80,     69.97,  459.14,   80.32
maize,   210.65,    15.00,    41.16,   -96.47,   100.00,   699.14,  1384.30,    25.39,   349.05,    62.30,     2.91,     3.50, 0,     1.54,     1.54,     0.52,     0.75,     9.00,     9.00,     0.81,     0.81,    0.97,    52.69,    54.69,     1.22,   25.02,     2.62,   161.33,     2.00,     0.15,     5.04,    78.13,   747.23,   156.96,     1.20,    2.30,  111.68,  155.78,  321.47,   161.33,     0.00,     0.00,     0.00,     0.00,     1.36,    14.49,     0.33,     0.45,     0.55,  369.56,    0.55,  369.56,  300.93,    11.68,     4.43,    18.92,     0.67,     0.74,    92.07,   675.87,   583.81,   670.49,     0.45, 1384.30,  624.02,  760.28, 1384.30,     0.83,   307.64,     78.68,  376.06,   98.35
maize,   210.69,    16.00,    41.16,   -96.47,   100.00,   425.00,   841.50,    24.79,   354.72,    61.10,     2.46,     3.50, 0,     0.94,     0.94,     0.65,     0.76,     9.00,     9.00,     0.81,     0.81,    1.02,    32.41,    34.35,     1.22,   24.47,     2.41,   164.98,     1.94,     0.09,     3.11,    49.07,   397.21,   131.10,     1.01,    2.49,   83.92,  126.10,  336.27,   164.98,     0.00,     0.00,     0.00,     0.00,     1.55,    14.49,     0.33,     0.67,     0.33,  232.60,    0.56,  232.60,  182.93,    11.68,     4.43,    18.92,     0.52,     0.54,    86.80,   480.94,   394.13,   415.54,     0.44,  841.50,  561.62,  279.88,  841.50,     1.03,   217.40,     79.01,  273.36,  103.53
maize,   211.31,     7.00,    41.16,   -96.47,   100.00,   285.20,   564.70,    20.05,   427.08,    81.20,     1.19,     3.50, 0,     0.48,     0.48,     0.72,     0.78,     9.00,     9.00,     0.81,     0.81,    0.99,    17.28,    18.86,     0.44,   20.65,     1.67,   254.30,     1.58,     0.05,     0.84,    26.94,   222.74,   102.77,     0.92,    2.58,   63.22,   99.68,  412.93,   254.30,     0.00,     0.00,     0.00,     0.00,    -1.60,    14.46,     0.33,     0.80,     0.20,  158.60,    0.56,  158.60,  122.76,    11.68,     4.44,    18.91,     0.45,     0.47,    83.89,   404.89,   321.00,   281.37,     0.44,  564.70,  451.36,  113.34,  564.70,     1.10,   181.90,     75.86,  232.72,  100.30
maize,   211.35,     8.00,    41.16,   -96.47,   100.00,   411.16,   814.10,    21.06,   409.84,    75.00,     1.33,     3.50, 0,     0.87,     0.87,     0.69,     0.76,     9.00,     9.00,     0.81,     0.81,    0.86,    36.40,    38.02,     0.62,   21.22,     1.77,   219.55,     1.63,     0.10,     1.94,    54.32,   302.70,   142.63,     1.14,    2.36,   89.39,  127.70,  381.65,   219.55,     0.00,     0.00,     0.00,     0.00,    -1.42,    14.46,     0.33,     0.76,     0.24,  219.84,    0.55,  219.84,  176.98,    11.68,     4.44,    18.91,     0.62,     0.67,    90.53,   608.27,   517.75,   396.82,     0.45,  814.10,  620.14,  193.96,  814.10,     0.90,   276.38,     80.11,  340.54,  102.29
maize,   211.40,     9.00,    41.16,   -96.47,   100.00,   630.15,  1247.70,    22.06,   389.01,    68.00,     1.77,     3.50, 0,     1.18,     1.18,     0.59,     0.74,     9.00,     9.00,     0.81,     0.81,    0.82,    49.16,    50.87,     0.85,   22.12,     2.04,   192.32,     1.71,     0.14,     3.34,    72.67,   529.96,   181.35,     1.28,    2.22,  106.85,  147.01,  356.01,   192.32,     0.00,     0.00,     0.00,     0.00,    -1.20,    14.46,     0.33,     0.61,     0.39,  327.39,    0.55,  327.39,  271.24,    11.68,     4.44,    18.91,     0.76,     0.86,    94.11,   781.99,   687.88,   598.63,     0.45, 1247.70,  760.80,  486.90, 1247.70,     0.71,   356.42,     73.70,  431.47,   87.69
